latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_12h_mm,rainfall_24h_mm,flood_overlap_fraction,flood_label,event_id,date,label_source
24.15,83.25,0.0,0.0,0.1499999957159161,5.554999847896397,9.054999785497785,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.35,0.0,0.1099999994039535,0.2849999964237213,8.799999728798866,12.494999636895956,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.45,0.0,0.0,1.0099999755620956,10.939999863505363,15.08999978005886,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.549995,0.1049999967217445,0.2349999919533729,0.9249999597668648,10.98999970406294,15.73499956727028,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.65,0.1549999937415123,0.3099999846890569,1.8749999525025487,12.714999583549798,17.23999941814691,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.75,0.1399999968707561,0.3149999855086207,6.709999847225845,17.929999473504722,21.694999363273386,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.85,0.169999998062849,0.8199999891221523,6.70499974116683,19.12499951943755,22.05499941110611,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,83.95,0.1349999969825148,0.6699999934062362,6.759999847970903,22.17999970074743,24.82999963220209,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.049995,0.1349999997764825,0.824999975040555,6.644999848678708,23.06999954767525,26.109999500215054,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.15,0.2799999862909317,4.67999991774559,20.52999958395958,34.32999928295612,39.43999911751598,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.25,1.7249999046325684,9.68999969959259,29.199999153614044,38.31999886035919,41.99499875772744,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.35,1.6249999403953552,10.034999907016754,32.24499934911728,39.32999926805496,42.39999917522073,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.45,2.1399999856948853,9.929999828338625,23.31499969959259,27.92999956011772,29.88999952375889,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.549995,3.4649999141693115,17.679999828338623,25.904999554157257,30.31999948620796,32.64999942108989,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.65,4.224999904632568,21.90999960899353,27.279999375343323,31.59999926388264,33.849999241530895,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.75,4.75,25.6349995136261,31.19499933719635,35.34499925374985,37.80999919120222,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.85,7.884999990463257,27.12999963760376,32.48999962210655,34.50499953329563,36.16499949246645,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,84.95,11.894999504089355,27.85499906539917,33.1099990606308,34.234999023377895,35.55999900214374,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.049995,9.389999866485596,24.2649998664856,30.5549997985363,31.749999798834324,33.38499971944839,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.15,4.950000047683716,17.9399995803833,21.80499950051308,22.5799994841218,24.45999942533672,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.25,5.2099997997283936,15.229999661445618,17.939999639987946,18.92999962437898,21.15499954856932,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.35,9.434999704360962,19.03999936580658,20.48999935388565,21.68499932438135,25.03999922890216,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.45,10.544999599456789,18.56999957561493,20.42499950528145,22.66499950736761,25.68499946314841,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.549995,15.649999618530272,26.09499943256378,28.2299993634224,29.644999326206744,31.93999923858792,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.65,13.614999771118164,24.299999594688416,26.594999507069588,27.76999948825687,29.36499944794923,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.75,9.949999809265137,20.85999965667725,22.53499960899353,23.874999567866325,27.674999394454066,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.85,10.0,16.544999957084656,17.489999935030937,18.68499991297722,22.08999984245748,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,85.95,2.8549998998641968,8.899999916553497,9.604999884963036,11.064999849535525,14.11999981943518,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.049995,1.7399999499320984,5.829999849200249,6.119999848306179,9.81999976374209,12.439999701455235,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.15,0.949999988079071,2.649999961256981,2.9899999499320984,6.809999872930348,11.254999776370823,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.25,0.6599999964237213,1.9099999517202373,2.5549999326467514,7.004999823868275,14.624999666586518,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.35,0.5399999767541885,1.6599999517202375,2.184999942779541,10.244999796152117,20.354999533854425,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.45,0.4699999988079071,1.6399999558925629,1.9299999540671704,13.10999973770231,25.284999548457563,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.549995,0.6899999678134918,1.8599999397993088,2.0849999338388443,18.674999490380287,24.43999938853085,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.65,0.8799999952316284,1.584999978542328,1.809999972581864,16.40999960899353,20.399999579414725,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.75,0.9249999821186066,1.9349999576807024,2.8399999290704727,11.219999640248716,13.524999561719596,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.85,0.5899999886751175,1.169999986886978,2.06999996304512,9.56499993801117,12.524999864399431,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,86.95,0.1299999952316284,0.1299999952316284,2.7749999165534973,9.70999976247549,12.784999676980078,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.049995,0.125,0.4900000020861625,2.6899999603629112,12.444999646395445,14.37499959859997,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.15,0.0,1.434999942779541,6.664999723434448,14.72999943047762,16.649999384768307,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.25,0.5149999931454659,2.0100000025704503,7.589999821968377,21.6499995412305,23.329999475739896,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.35,1.2449999451637268,4.409999907016754,8.809999793767929,24.33999939262867,26.744999304413795,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.45,1.1649999618530271,3.634999945759773,7.189999833703041,29.88499920815229,32.59499912522733,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.549995,0.7899999618530273,2.584999948740005,5.2249998562037945,26.984999369829893,29.73999932128936,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.65,0.5299999862909317,1.5399999618530271,4.294999897480011,19.0799997150898,21.664999658241868,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.75,0.6099999845027924,1.139999970793724,3.374999925494194,19.31999965757132,21.90499958395958,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.85,0.5399999991059303,0.5399999991059303,2.589999981224537,13.214999672025442,16.009999629110098,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,87.95,0.6749999523162842,0.689999951981008,1.3199999472126365,9.36499962117523,11.924999554641545,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,88.049995,1.580000013113022,2.605000004172325,3.379999976605177,10.60999982059002,14.054999801330268,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,88.15,1.4449999928474426,2.414999961853028,2.9899999499320984,7.979999884963036,11.76999975927174,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,88.25,1.0149999558925629,1.76999993622303,3.2749998718500137,7.319999802857637,11.164999771863222,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,88.35,1.084999978542328,1.949999943375588,3.894999906420708,7.319999851286411,11.529999770224094,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.15,88.45,0.6549999862909317,1.4849999696016312,1.6999999582767489,4.0549998851493,8.269999747164547,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.049995,0.0,0.0,0.0149999996647238,6.60999986436218,10.894999756477771,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.15,0.0,0.0,0.1599999964237213,4.8699998408555984,9.434999741613863,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.25,0.0,0.0,0.1499999910593032,4.919999867677689,9.234999776817858,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.35,0.0,0.0949999988079071,0.3449999988079071,6.3749998807907104,9.994999788701534,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.45,0.0,0.0,0.5299999862909317,12.384999692440031,16.879999615252018,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.549995,0.1249999972060322,0.2649999978020787,0.934999999590218,16.549999591894448,21.91999947745353,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.65,0.169999998062849,0.33999998960644,1.4849999407306314,16.164999553002417,21.48999942559749,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.75,0.20499999076128,0.3749999925494194,4.114999823272228,18.68499962240457,23.319999537430704,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.85,0.2299999892711639,0.9399999529123306,4.144999787211418,18.974999591708183,22.684999480843544,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,83.95,0.2199999988079071,0.7149999886751175,2.9699998944997787,24.67999903857708,27.894998964853585,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.049995,0.2299999892711639,0.7349999845027924,3.524999886751175,22.3299997150898,25.66499960143119,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.15,0.2199999913573265,2.399999968707561,12.324999682605268,24.984999172389507,29.56499905884266,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.25,0.5599999725818634,7.919999748468399,19.12999963760376,25.90499944984913,29.4749994026497,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.35,0.5749999731779099,9.064999923110008,24.77999971807003,30.51499956846237,34.929999466985464,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.45,1.199999988079071,10.35999983549118,21.59499967098236,25.8249995559454,28.50499949324876,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.549995,1.4699999690055847,15.129999458789824,23.044999420642853,27.00499936938286,29.64499930664897,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.65,1.649999916553497,18.5749996304512,26.56499943137169,31.72999930381775,34.139999240636826,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.75,2.794999837875366,21.584999322891235,30.139999121427536,35.03999890387058,37.61499885376543,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.85,5.115000009536743,24.939999103546143,33.054998740553856,35.64499864447862,37.48499860055745,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,84.95,7.699999809265137,25.804999589920044,33.24999959021807,34.144999575801194,36.18499955069274,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.049995,5.139999866485596,19.33999943733216,25.95499920845032,26.15499919652939,28.394999146461487,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.15,2.75,13.59499967098236,17.564999505877495,17.87999950069934,20.0349994469434,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.25,4.429999828338623,13.089999794960022,16.39499970525503,18.5749995931983,20.739999555051327,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.35,8.199999809265137,19.514999508857727,21.099999450147152,25.444999270141125,28.629999177530408,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.45,9.585000038146973,21.16999983787537,23.53999976813793,27.194999610073864,32.45499933697283,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.549995,16.484999656677246,31.66499948501587,34.15499944984913,35.92499940562993,39.40999931935221,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.65,18.00999927520752,32.45499920845032,36.14999917149544,37.78499914705753,40.40999908838421,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.75,12.249999523162842,25.38999915122986,29.18999905884266,30.974999010562897,33.32499897480011,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.85,8.184999704360962,15.604999542236328,17.234999489970505,19.024999456480145,21.039999393746257,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,85.95,2.1999999284744263,7.079999804496765,7.944999788887799,10.104999725706875,11.914999665692449,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.049995,1.3949999809265137,5.0149999260902405,5.429999902844429,8.784999821335077,10.674999767914414,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.15,0.9900000095367432,2.879999935626984,3.064999938011169,5.8449998795986176,8.96999976132065,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.25,0.6099999696016312,1.879999935626984,2.384999930858612,6.744999825954437,12.049999712966384,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.35,1.074999988079071,2.369999960064888,3.014999933540821,12.804999761283398,21.27499950490892,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.45,0.7299999594688416,1.9949999153614044,2.9849998839199543,18.82999973371625,30.15999961737544,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.549995,0.8949999809265137,2.899999976158142,3.349999949336052,24.20499961078167,31.269999472424388,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.65,0.8499999642372131,2.164999961853028,2.339999958872795,20.384999617934227,24.82999950647354,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.75,1.1199999451637268,2.5249999165534973,3.2549998909235,13.70999962091446,16.15999957639724,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.85,0.8449999988079071,2.03499998152256,2.7299999743700027,12.719999738037586,15.399999682791533,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,86.95,0.4799999892711639,1.1749999523162842,3.414999917149544,14.204999424517156,17.464999341405928,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,87.049995,0.5,1.4349999725818634,4.874999895691872,18.099999383091927,20.09999934956432,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,87.15,0.1099999994039535,1.289999946951866,6.904999736696482,19.04999950900674,20.72499944083393,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,87.25,0.5849999934434891,0.839999983087182,8.599999744445086,28.16999926045537,29.909999202936888,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,87.35,1.534999966621399,2.774999928660691,10.049999644048512,28.60499896574765,30.839998898096383,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,87.45,1.2049999833106997,2.5999999195337296,7.159999791532755,33.06999898329377,35.74499892536551,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
24.25,87.549995,1.6099999248981476,3.154999881982804,7.784999741241336,29.609998850151896,31.90499879140407,0.0,0,BIHAR_2024_09_27,2024-09-27,NRSC_Sentinel1A
